Epoch	TrainError	TrainCCR	TestCCR
873 0.000750785 100 100
874 0.000749864 100 100
875 0.000748946 100 100
876 0.00074803 100 100
877 0.000747116 100 100
878 0.000746204 100 100
879 0.000745294 100 100
880 0.000744386 100 100
881 0.00074348 100 100
882 0.000742577 100 100
883 0.000741675 100 100
884 0.000740776 100 100
885 0.000739879 100 100
886 0.000738983 100 100
887 0.00073809 100 100
888 0.000737199 100 100
889 0.00073631 100 100
890 0.000735423 100 100
891 0.000734538 100 100
892 0.000733655 100 100
893 0.000732774 100 100
894 0.000731895 100 100
895 0.000731018 100 100
896 0.000730143 100 100
897 0.00072927 100 100
898 0.000728399 100 100
899 0.00072753 100 100
900 0.000726663 100 100
901 0.000725798 100 100
902 0.000724935 100 100
903 0.000724073 100 100
904 0.000723214 100 100
905 0.000722357 100 100
906 0.000721501 100 100
907 0.000720648 100 100
908 0.000719796 100 100
909 0.000718947 100 100
910 0.000718099 100 100
911 0.000717253 100 100
912 0.000716409 100 100
913 0.000715567 100 100
914 0.000714727 100 100
915 0.000713889 100 100
916 0.000713052 100 100
917 0.000712218 100 100
918 0.000711385 100 100
919 0.000710554 100 100
920 0.000709725 100 100
921 0.000708898 100 100
922 0.000708073 100 100
923 0.000707249 100 100
924 0.000706428 100 100
925 0.000705608 100 100
926 0.00070479 100 100
927 0.000703973 100 100
928 0.000703159 100 100
929 0.000702346 100 100
930 0.000701535 100 100
931 0.000700726 100 100
932 0.000699919 100 100
933 0.000699113 100 100
934 0.000698309 100 100
935 0.000697507 100 100
936 0.000696707 100 100
937 0.000695908 100 100
938 0.000695112 100 100
939 0.000694316 100 100
940 0.000693523 100 100
941 0.000692731 100 100
942 0.000691941 100 100
943 0.000691153 100 100
944 0.000690367 100 100
945 0.000689582 100 100
946 0.000688799 100 100
947 0.000688017 100 100
948 0.000687238 100 100
949 0.00068646 100 100
950 0.000685683 100 100
951 0.000684909 100 100
952 0.000684135 100 100
953 0.000683364 100 100
954 0.000682594 100 100
955 0.000681826 100 100
956 0.00068106 100 100
957 0.000680295 100 100
958 0.000679532 100 100
959 0.00067877 100 100
960 0.00067801 100 100
961 0.000677252 100 100
962 0.000676495 100 100
963 0.00067574 100 100
964 0.000674987 100 100
965 0.000674235 100 100
966 0.000673484 100 100
967 0.000672736 100 100
968 0.000671989 100 100
969 0.000671243 100 100
970 0.000670499 100 100
971 0.000669757 100 100
972 0.000669016 100 100
973 0.000668276 100 100
974 0.000667539 100 100
975 0.000666802 100 100
976 0.000666068 100 100
977 0.000665335 100 100
978 0.000664603 100 100
979 0.000663873 100 100
980 0.000663145 100 100
981 0.000662418 100 100
982 0.000661692 100 100
983 0.000660968 100 100
984 0.000660246 100 100
985 0.000659525 100 100
986 0.000658805 100 100
987 0.000658087 100 100
988 0.000657371 100 100
989 0.000656656 100 100
990 0.000655942 100 100
991 0.00065523 100 100
992 0.000654519 100 100
993 0.00065381 100 100
994 0.000653103 100 100
995 0.000652396 100 100
996 0.000651692 100 100
997 0.000650988 100 100
998 0.000650286 100 100
999 0.000649586 100 100
1000 0.000648887 100 100

Confusion Matrix[ExpectedClass][ObtainedClass]
1501469174	21981	
1501475518	27881	
